file_path,speaker,file_name,duration_seconds
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0037/Speaker0037_014.wav,Speaker0037,Speaker0037_014.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0037/Speaker0037_000.wav,Speaker0037,Speaker0037_000.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0037/Speaker0037_028.wav,Speaker0037,Speaker0037_028.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0037/Speaker0037_029.wav,Speaker0037,Speaker0037_029.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0037/Speaker0037_001.wav,Speaker0037,Speaker0037_001.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0037/Speaker0037_015.wav,Speaker0037,Speaker0037_015.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0037/Speaker0037_048.wav,Speaker0037,Speaker0037_048.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0037/Speaker0037_049.wav,Speaker0037,Speaker0037_049.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_009.wav,Speaker0030,Speaker30_009.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_021.wav,Speaker0030,Speaker30_021.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_020.wav,Speaker0030,Speaker30_020.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_008.wav,Speaker0030,Speaker30_008.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_022.wav,Speaker0030,Speaker30_022.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_023.wav,Speaker0030,Speaker30_023.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_027.wav,Speaker0030,Speaker30_027.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_032.wav,Speaker0030,Speaker30_032.wav,24.674104308390024
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_026.wav,Speaker0030,Speaker30_026.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_030.wav,Speaker0030,Speaker30_030.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_024.wav,Speaker0030,Speaker30_024.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_018.wav,Speaker0030,Speaker30_018.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_019.wav,Speaker0030,Speaker30_019.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_025.wav,Speaker0030,Speaker30_025.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_031.wav,Speaker0030,Speaker30_031.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_028.wav,Speaker0030,Speaker30_028.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_014.wav,Speaker0030,Speaker30_014.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_000.wav,Speaker0030,Speaker30_000.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_001.wav,Speaker0030,Speaker30_001.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_015.wav,Speaker0030,Speaker30_015.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_029.wav,Speaker0030,Speaker30_029.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_003.wav,Speaker0030,Speaker30_003.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_017.wav,Speaker0030,Speaker30_017.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_016.wav,Speaker0030,Speaker30_016.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_002.wav,Speaker0030,Speaker30_002.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_006.wav,Speaker0030,Speaker30_006.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_012.wav,Speaker0030,Speaker30_012.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_013.wav,Speaker0030,Speaker30_013.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_007.wav,Speaker0030,Speaker30_007.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_011.wav,Speaker0030,Speaker30_011.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_005.wav,Speaker0030,Speaker30_005.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_004.wav,Speaker0030,Speaker30_004.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0030/Speaker30_010.wav,Speaker0030,Speaker30_010.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_038.wav,Speaker0039,Speaker0039_038.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_010.wav,Speaker0039,Speaker0039_010.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_004.wav,Speaker0039,Speaker0039_004.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_005.wav,Speaker0039,Speaker0039_005.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_011.wav,Speaker0039,Speaker0039_011.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_039.wav,Speaker0039,Speaker0039_039.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_007.wav,Speaker0039,Speaker0039_007.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_013.wav,Speaker0039,Speaker0039_013.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_012.wav,Speaker0039,Speaker0039_012.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_006.wav,Speaker0039,Speaker0039_006.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_002.wav,Speaker0039,Speaker0039_002.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_016.wav,Speaker0039,Speaker0039_016.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_017.wav,Speaker0039,Speaker0039_017.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_003.wav,Speaker0039,Speaker0039_003.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_015.wav,Speaker0039,Speaker0039_015.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_001.wav,Speaker0039,Speaker0039_001.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_029.wav,Speaker0039,Speaker0039_029.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_028.wav,Speaker0039,Speaker0039_028.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_000.wav,Speaker0039,Speaker0039_000.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_014.wav,Speaker0039,Speaker0039_014.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_049.wav,Speaker0039,Speaker0039_049.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_048.wav,Speaker0039,Speaker0039_048.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_046.wav,Speaker0039,Speaker0039_046.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_047.wav,Speaker0039,Speaker0039_047.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_045.wav,Speaker0039,Speaker0039_045.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_050.wav,Speaker0039,Speaker0039_050.wav,40.76553287981859
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_044.wav,Speaker0039,Speaker0039_044.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_040.wav,Speaker0039,Speaker0039_040.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_041.wav,Speaker0039,Speaker0039_041.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_043.wav,Speaker0039,Speaker0039_043.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_042.wav,Speaker0039,Speaker0039_042.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_019.wav,Speaker0039,Speaker0039_019.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_031.wav,Speaker0039,Speaker0039_031.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_025.wav,Speaker0039,Speaker0039_025.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_024.wav,Speaker0039,Speaker0039_024.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_030.wav,Speaker0039,Speaker0039_030.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_018.wav,Speaker0039,Speaker0039_018.wav,60.00036281179138
/Users/gertrudisrms/Documents/Kuliah/Semester 6/Speech Processing/Projek_FInal_Speaker_Identification/data/50_speakers_audio_data/Speaker0039/Speaker0039_026.wav,Speaker0039,Speaker0039_026.wav,60.00036281179138
